iter	MAPE	RMSE	R2	MAE
2790	0.01021731364	0.1929366161	0.9605313612	0.1348990677
2791	0.0102166554	0.192922418	0.96053717	0.1348902082
2792	0.01021637693	0.192918421	0.9605388052	0.1348864485
2793	0.01021626794	0.1929156775	0.9605399275	0.1348850352
2794	0.01021602243	0.1929098136	0.9605423264	0.1348819854
2795	0.01021524024	0.1928972331	0.9605474726	0.1348713625
2796	0.01021477624	0.1928889999	0.9605508403	0.1348653567
2797	0.01021429795	0.1928759898	0.9605561618	0.1348595558
2798	0.01021384048	0.1928701462	0.9605585518	0.1348533156
2799	0.0102135032	0.1928609674	0.9605623058	0.1348490675
2800	0.0102131054	0.1928529132	0.9605655996	0.1348436097
2801	0.01021290759	0.1928493121	0.9605670723	0.1348410827
2802	0.01021242597	0.1928382815	0.9605715832	0.1348344423
2803	0.01021208629	0.1928339891	0.9605733385	0.1348299581
2804	0.01021186044	0.1928269922	0.9605761996	0.1348271886
2805	0.01021161637	0.1928184693	0.9605796845	0.1348242926
2806	0.01021135284	0.1928106799	0.9605828694	0.1348209014
2807	0.01021101239	0.1928003554	0.9605870907	0.1348166663
2808	0.01021076939	0.1927949711	0.960589292	0.1348133091
2809	0.01021059612	0.1927884694	0.9605919501	0.1348112342
2810	0.01021030417	0.1927806089	0.9605951636	0.1348072659
2811	0.01020990989	0.1927696004	0.9605996638	0.134802234
2812	0.01020957449	0.1927601217	0.9606035384	0.1347976174
2813	0.01020891259	0.1927463802	0.9606091552	0.1347895863
2814	0.01020854101	0.192737687	0.9606127083	0.1347845401
2815	0.01020819783	0.1927307163	0.9606155573	0.134779383
2816	0.01020730034	0.1927184091	0.9606205871	0.134766488
2817	0.01020688534	0.1927084101	0.9606246733	0.1347615709
2818	0.01020636581	0.1926991281	0.9606284663	0.13475506
2819	0.01020603539	0.1926897085	0.9606323153	0.1347509792
2820	0.01020575754	0.1926824945	0.960635263	0.1347474866
2821	0.01020510483	0.1926721004	0.9606395099	0.1347382248
2822	0.01020481924	0.1926662825	0.9606418869	0.1347343967
2823	0.01020457075	0.1926608195	0.9606441188	0.1347310098
2824	0.01020397988	0.1926503643	0.9606483902	0.1347238129
2825	0.01020384674	0.192644371	0.9606508386	0.1347219138
2826	0.01020345276	0.1926351008	0.9606546256	0.1347168463
2827	0.01020301923	0.1926255405	0.9606585308	0.1347110984
2828	0.01020280129	0.1926186656	0.960661339	0.134708129
2829	0.01020248569	0.1926134632	0.960663464	0.1347037476
2830	0.01020212096	0.1926047924	0.9606670055	0.1346991277
2831	0.01020141577	0.1925914931	0.9606724371	0.1346898008
2832	0.01020112591	0.1925814759	0.9606765281	0.1346857769
2833	0.01020077453	0.1925720648	0.9606803713	0.1346807763
2834	0.0102002279	0.1925625721	0.9606842477	0.1346736239
2835	0.01019991016	0.192554319	0.9606876177	0.1346696416
2836	0.01019950992	0.1925457574	0.9606911136	0.134663838
2837	0.01019927158	0.1925382943	0.9606941607	0.1346609436
2838	0.01019871071	0.1925255783	0.9606993524	0.1346541216
2839	0.01019831625	0.1925170484	0.9607028348	0.1346492707
2840	0.01019762824	0.1925037191	0.9607082762	0.1346401777
2841	0.01019716281	0.1924933592	0.9607125052	0.1346344857
2842	0.01019694181	0.1924843483	0.9607161833	0.1346316327
2843	0.01019645261	0.1924749958	0.9607200007	0.1346254032
2844	0.01019612284	0.1924658946	0.9607237153	0.1346214367
2845	0.01019582871	0.1924590062	0.9607265267	0.1346178547
2846	0.01019555073	0.1924527313	0.9607290876	0.1346139808
2847	0.01019517369	0.1924429659	0.9607330728	0.1346095921
2848	0.01019479052	0.1924329577	0.960737157	0.1346049503
2849	0.01019459248	0.1924265137	0.9607397865	0.1346023676
2850	0.01019415441	0.1924127352	0.9607454087	0.1345973961
2851	0.01019385006	0.1924067377	0.9607478558	0.13459366
2852	0.01019340961	0.1924001875	0.9607505283	0.1345882412
2853	0.01019309717	0.1923895726	0.960754859	0.1345845831
2854	0.01019280206	0.1923828262	0.9607576113	0.1345803854
2855	0.01019246488	0.1923761216	0.9607603465	0.1345761821
2856	0.01019191922	0.1923687179	0.9607633668	0.134568964
2857	0.01019168689	0.1923635817	0.960765462	0.1345657892
2858	0.01019134249	0.1923544737	0.9607691772	0.134561192
2859	0.01019087374	0.1923473944	0.9607720648	0.1345545839
2860	0.01019055792	0.1923421238	0.9607742146	0.1345504559
2861	0.01019014363	0.192335333	0.9607769844	0.1345452884
2862	0.01018986128	0.1923289326	0.9607795948	0.1345417333
2863	0.01018946198	0.1923199152	0.9607832724	0.1345368723
2864	0.01018911239	0.19231212	0.9607864514	0.1345318927
2865	0.0101886669	0.1923021489	0.9607905177	0.1345253348
2866	0.0101880847	0.192294952	0.9607934525	0.1345173637
2867	0.01018808017	0.1922947633	0.9607935294	0.1345172974
2868	0.0101875362	0.1922875661	0.9607964642	0.1345097417
2869	0.01018719929	0.1922780809	0.9608003318	0.1345045931
2870	0.01018646401	0.1922602382	0.9608076066	0.1344953155
2871	0.01018625474	0.1922562302	0.9608092406	0.134492569
2872	0.01018571725	0.1922497786	0.9608118709	0.1344852857
2873	0.01018539304	0.1922431423	0.9608145763	0.1344813012
2874	0.01018490226	0.1922323709	0.9608189673	0.1344745702
2875	0.01018452483	0.192222456	0.9608230089	0.1344698064
2876	0.01018394809	0.1922139144	0.9608264906	0.1344619967
2877	0.01018366657	0.1922008774	0.9608318044	0.1344586465
2878	0.0101833382	0.1921921091	0.960835378	0.1344544142
2879	0.0101828819	0.1921829345	0.9608391171	0.1344487671
2880	0.01018251431	0.1921751553	0.9608422874	0.1344432372
2881	0.01018233875	0.192170209	0.960844303	0.1344407291
2882	0.01018209653	0.1921660284	0.9608460067	0.1344374802
2883	0.01018170011	0.192159224	0.9608487794	0.1344317221
2884	0.01018150007	0.1921521636	0.9608516564	0.1344288901
2885	0.01018107393	0.1921417163	0.9608559132	0.1344236652
2886	0.01018086843	0.1921338709	0.9608591098	0.1344211445
2887	0.01018056671	0.1921280788	0.9608614697	0.1344166511
2888	0.0101803116	0.1921203219	0.9608646299	0.1344133538
2889	0.01017968643	0.1921095562	0.9608690158	0.134404495
2890	0.01017912149	0.1920998114	0.9608729855	0.1343974918
2891	0.01017888528	0.1920902612	0.9608768758	0.1343947657
2892	0.0101783542	0.1920801524	0.9608809935	0.1343873699
2893	0.0101777208	0.1920696476	0.9608852722	0.1343793845
2894	0.01017721748	0.1920606624	0.9608889317	0.1343722002
2895	0.0101766984	0.1920518086	0.9608925376	0.1343653569
2896	0.01017603086	0.1920412275	0.9608968467	0.1343561767
2897	0.01017549772	0.1920304254	0.9609012456	0.1343496343
2898	0.01017485206	0.1920215233	0.9609048706	0.1343415687
2899	0.01017421284	0.1920120278	0.960908737	0.1343325673
2900	0.01017390126	0.1920010476	0.9609132078	0.1343285256
2901	0.01017348594	0.1919889972	0.9609181139	0.1343234585
2902	0.01017287555	0.1919753238	0.9609236805	0.1343158803
2903	0.0101724925	0.1919684442	0.9609264812	0.1343100854
2904	0.01017198017	0.1919585561	0.9609305063	0.1343035764
2905	0.01017176344	0.1919526985	0.9609328907	0.134300963
2906	0.01017105109	0.1919448786	0.9609360737	0.1342915414
2907	0.01017066007	0.1919369585	0.9609392974	0.1342866175
2908	0.01017050485	0.191932171	0.960941246	0.1342844929
2909	0.01017028844	0.1919240923	0.960944534	0.1342817304
2910	0.01016983442	0.191915815	0.9609479027	0.1342760404
2911	0.01016913164	0.1919052885	0.9609521865	0.1342661787
2912	0.01016870463	0.1918964654	0.960955777	0.1342604005
2913	0.01016870014	0.1918962854	0.9609558503	0.1342603359
2914	0.01016841766	0.1918877459	0.9609593252	0.1342561325
2915	0.01016766785	0.1918773057	0.9609635733	0.1342467555
2916	0.01016745832	0.19187207	0.9609657036	0.1342442069
2917	0.01016691989	0.1918586975	0.9609711444	0.1342375171
2918	0.01016663401	0.1918535709	0.9609732301	0.1342338574
2919	0.01016612457	0.191847753	0.960975597	0.1342269993
2920	0.01016562016	0.191837903	0.9609796042	0.1342208617
2921	0.0101654159	0.1918313738	0.9609822602	0.1342184034
2922	0.01016525738	0.1918251492	0.9609847923	0.1342163995
2923	0.01016496303	0.1918177762	0.9609877914	0.1342125144
2924	0.01016476896	0.1918139292	0.9609893562	0.134209927
2925	0.01016448675	0.191807484	0.9609919778	0.1342060806
2926	0.01016413823	0.1918001245	0.9609949712	0.1342012923
2927	0.0101638757	0.1917925591	0.9609980481	0.1341980908
2928	0.01016347827	0.1917827973	0.9610020183	0.1341933237
2929	0.01016303047	0.1917728865	0.9610060488	0.1341876694
2930	0.01016295254	0.1917713666	0.9610066669	0.1341865381
2931	0.01016269025	0.191762479	0.9610102811	0.1341829189
2932	0.01016232847	0.1917532725	0.9610140247	0.1341780385
2933	0.01016194109	0.1917446406	0.9610175347	0.1341726201
2934	0.01016147481	0.1917364741	0.9610208551	0.1341656111
2935	0.01016122086	0.1917312426	0.9610229822	0.1341622242
2936	0.0101608753	0.1917249961	0.9610255218	0.1341569458
2937	0.01016039034	0.191715401	0.9610294228	0.1341508114
2938	0.01016005955	0.1917051845	0.9610335762	0.1341468972
2939	0.01015986082	0.1917015452	0.9610350556	0.1341443231
2940	0.01015960288	0.1916931949	0.9610384501	0.1341407232
2941	0.01015919232	0.1916836662	0.9610423234	0.1341356551
2942	0.01015897496	0.1916794253	0.9610440472	0.1341325914
2943	0.01015877383	0.1916745465	0.9610460303	0.1341301574
2944	0.01015819115	0.1916648742	0.9610499615	0.1341228141
2945	0.01015779331	0.1916491264	0.9610563618	0.1341172811
2946	0.01015740155	0.1916414383	0.9610594863	0.1341118668
2947	0.01015697432	0.1916293012	0.9610644185	0.1341057189
2948	0.01015658637	0.1916204073	0.9610680326	0.1341008889
2949	0.01015610573	0.1916099597	0.9610722778	0.1340945683
2950	0.01015573467	0.1916011488	0.9610758577	0.1340901945
2951	0.01015516595	0.1915918016	0.9610796554	0.1340818343
2952	0.01015466736	0.191577309	0.9610855433	0.1340758888
2953	0.01015426019	0.1915675766	0.9610894971	0.1340709085
2954	0.01015402278	0.1915615189	0.9610919579	0.1340674461
2955	0.01015362109	0.1915499371	0.9610966625	0.1340620858
2956	0.01015311268	0.1915416363	0.9611000342	0.1340545017
2957	0.01015275319	0.1915343048	0.961103012	0.134049746
2958	0.01015241092	0.1915264183	0.9611062151	0.1340455678
2959	0.01015200823	0.1915195986	0.9611089849	0.1340401725
2960	0.01015184844	0.1915137806	0.9611113477	0.1340382497
2961	0.01015076065	0.1914946904	0.9611191002	0.1340223204
2962	0.01015037066	0.1914847688	0.961123129	0.1340173181
2963	0.01014998526	0.1914765827	0.961126453	0.1340121511
2964	0.01014960971	0.1914653415	0.9611310172	0.134007445
2965	0.01014946533	0.1914607939	0.9611328636	0.1340054712
2966	0.01014923544	0.1914569324	0.9611344314	0.1340023889
2967	0.01014895228	0.1914519995	0.9611364341	0.1339980753
2968	0.01014868621	0.1914457339	0.9611389778	0.1339948976
2969	0.01014821084	0.1914365472	0.9611427073	0.1339891014
2970	0.01014792734	0.1914304328	0.9611451894	0.1339851304
2971	0.01014758948	0.1914256484	0.9611471316	0.1339803349
2972	0.01014741574	0.1914207428	0.9611491229	0.1339778802
2973	0.01014705534	0.1914154183	0.9611512842	0.1339730059
2974	0.01014680603	0.1914093294	0.9611537557	0.1339697733
2975	0.01014666737	0.1914042991	0.9611557975	0.133968122
2976	0.0101462868	0.1913925311	0.9611605738	0.1339635684
2977	0.01014614606	0.1913872715	0.9611627084	0.1339617259
2978	0.01014588187	0.1913809632	0.9611652686	0.1339584879
2979	0.01014560136	0.1913749242	0.9611677194	0.13395472
2980	0.01014510281	0.1913624342	0.961172788	0.1339485161
2981	0.01014476038	0.1913576839	0.9611747156	0.1339438912
2982	0.01014446594	0.1913508186	0.9611775014	0.1339397131
2983	0.01014420175	0.1913447216	0.9611799754	0.1339366387
2984	0.01014380496	0.1913353193	0.9611837904	0.1339315383
2985	0.01014338806	0.1913275374	0.9611869477	0.1339255407
2986	0.01014318347	0.191322752	0.9611888893	0.1339229717
2987	0.01014287901	0.1913139915	0.9611924434	0.1339191784
2988	0.01014261767	0.19130841	0.9611947078	0.1339161301
2989	0.01014222925	0.1912994588	0.9611983391	0.1339109379
2990	0.0101415667	0.1912885181	0.9612027772	0.133901912
2991	0.01014130798	0.1912803601	0.9612060863	0.1338984001
2992	0.01014090129	0.1912724211	0.9612093065	0.1338924153
2993	0.01014056995	0.1912677376	0.9612112061	0.1338878833
2994	0.01014025624	0.1912582727	0.961215045	0.1338839122
2995	0.01013993511	0.1912515434	0.9612177742	0.1338795104
2996	0.01013973168	0.1912478174	0.9612192853	0.1338769443
2997	0.01013938223	0.1912416733	0.961221777	0.1338724157
2998	0.01013897334	0.1912337839	0.9612249764	0.1338674338
2999	0.01013827081	0.1912245511	0.9612287205	0.1338573485
3000	0.01013803009	0.1912181631	0.9612313108	0.1338544579
3001	0.01013787554	0.1912123566	0.9612336652	0.1338525616
3002	0.01013717388	0.1911945358	0.9612408909	0.1338439557
3003	0.01013689231	0.1911907618	0.961242421	0.133839712
3004	0.01013664881	0.191183522	0.9612453562	0.1338363318
3005	0.01013647253	0.1911799865	0.9612467895	0.1338340926
3006	0.01013580495	0.1911696201	0.9612509921	0.1338245517
3007	0.01013531465	0.1911575494	0.9612558852	0.1338183707
3008	0.01013482433	0.1911450593	0.9612609481	0.1338120895
3009	0.01013478301	0.1911442548	0.9612612742	0.1338114564
3010	0.01013458292	0.1911396127	0.9612631558	0.1338087045
3011	0.01013407279	0.1911277399	0.961267968	0.1338026534
3012	0.0101338398	0.1911219568	0.9612703118	0.133799887
3013	0.01013350841	0.1911145128	0.9612733287	0.1337949274
3014	0.01013319049	0.1911101978	0.9612750775	0.1337906428
3015	0.01013282859	0.191103336	0.9612778582	0.1337857402
3016	0.0101326512	0.1910979299	0.961280049	0.1337830339
3017	0.01013227322	0.1910915563	0.9612826318	0.1337779737
3018	0.0101319614	0.1910818816	0.9612865521	0.1337743039
3019	0.01013174275	0.1910774205	0.9612883597	0.1337714872
3020	0.01013153279	0.1910719059	0.9612905942	0.1337686541
3021	0.01013106891	0.1910570064	0.961296631	0.1337623618
3022	0.01013060679	0.1910483815	0.9613001253	0.1337561445
3023	0.01013023914	0.1910403894	0.961303363	0.1337514204
3024	0.01013007149	0.1910352093	0.9613054615	0.133749254
3025	0.01012973523	0.1910299026	0.9613076113	0.1337453236
3026	0.01012928294	0.1910245957	0.961309761	0.1337390296
3027	0.01012904838	0.1910190543	0.9613120057	0.1337360492
3028	0.01012870365	0.1910099314	0.961315701	0.1337316777
3029	0.01012845682	0.1910043903	0.9613179454	0.1337284038
3030	0.01012808755	0.1909937031	0.961322274	0.133723662
3031	0.01012767475	0.1909828728	0.9613266604	0.1337185223
3032	0.01012739284	0.1909780905	0.9613285971	0.1337143122
3033	0.01012731418	0.1909750464	0.9613298299	0.1337132957
3034	0.01012642928	0.1909644036	0.9613341399	0.1337005678
3035	0.01012618746	0.1909572552	0.9613370346	0.1336975079
3036	0.01012585042	0.1909472665	0.9613410793	0.133693278
3037	0.01012551962	0.1909416405	0.9613433573	0.133688662
3038	0.0101252838	0.1909356651	0.9613457768	0.1336856974
3039	0.01012500299	0.1909293768	0.9613483228	0.1336816343
3040	0.01012465905	0.1909208439	0.9613517775	0.133677315
3041	0.010124253	0.1909112277	0.9613556707	0.1336720717
3042	0.01012399932	0.1909057505	0.961357888	0.1336687672
3043	0.01012328441	0.190896548	0.9613616134	0.1336592687
3044	0.01012308648	0.190888904	0.9613647077	0.1336568491
3045	0.01012281424	0.1908830903	0.961367061	0.1336533178
3046	0.0101225037	0.190876648	0.9613696686	0.1336495075
3047	0.01012225874	0.1908675411	0.9613733547	0.1336462683
3048	0.0101218866	0.1908599952	0.9613764089	0.1336408749
3049	0.01012157356	0.1908507267	0.96138016	0.1336369633
3050	0.01012138385	0.1908458322	0.9613821409	0.1336347148
3051	0.01012049427	0.19083686	0.9613857719	0.1336223812
3052	0.01012012271	0.1908305603	0.9613883212	0.1336174689
3053	0.01011959086	0.1908173097	0.9613936831	0.133610991
3054	0.01011918729	0.1908085053	0.9613972457	0.1336056458
3055	0.01011861509	0.1908005715	0.9614004558	0.1335980732
3056	0.01011811279	0.1907942104	0.9614030295	0.1335912131
3057	0.01011785181	0.1907885803	0.9614053074	0.1335877179
3058	0.01011742247	0.1907769224	0.9614100238	0.1335822054
3059	0.01011710407	0.1907697412	0.9614129289	0.133578196
3060	0.01011630838	0.1907529842	0.9614197075	0.1335669396
3061	0.01011596733	0.1907465058	0.961422328	0.1335620994
3062	0.01011554364	0.1907368822	0.9614262206	0.1335559533
3063	0.01011516394	0.1907278849	0.9614298596	0.13355099
3064	0.01011487541	0.1907189989	0.9614334535	0.1335474373
3065	0.01011454905	0.1907122878	0.9614361677	0.1335429464
3066	0.01011414057	0.1907014475	0.9614405516	0.133538009
3067	0.01011358458	0.1906884397	0.9614458117	0.1335316029
3068	0.01011324056	0.1906836143	0.9614477629	0.133526625
3069	0.01011299198	0.190679194	0.9614495503	0.1335232308
3070	0.01011272085	0.1906718518	0.961452519	0.1335196699
3071	0.01011243102	0.1906665267	0.9614546721	0.1335160368
3072	0.01011188398	0.1906599677	0.961457324	0.1335088386
3073	0.01011158325	0.1906505314	0.9614611391	0.1335048089
3074	0.01011115755	0.1906428418	0.9614642479	0.1334985426
3075	0.01011084989	0.1906352615	0.9614673123	0.1334947619
3076	0.01011041059	0.1906250999	0.9614714201	0.1334893874
3077	0.01011011494	0.1906190208	0.9614738774	0.1334856839
3078	0.01010985606	0.1906122494	0.9614766145	0.1334819836
3079	0.01010942218	0.1906059131	0.9614791756	0.1334763065
3080	0.01010906954	0.190598596	0.9614821331	0.1334720008
3081	0.01010887864	0.1905919522	0.9614848183	0.1334693015
3082	0.01010846784	0.1905844736	0.9614878409	0.1334638687
3083	0.01010825167	0.1905793322	0.9614899187	0.1334611981
3084	0.01010806301	0.1905757505	0.9614913662	0.1334588386
3085	0.01010780884	0.1905696592	0.9614938278	0.1334555535
3086	0.01010756662	0.190564056	0.9614960921	0.1334523136
3087	0.01010717976	0.1905554088	0.9614995864	0.1334475086
3088	0.01010679634	0.1905446723	0.9615039248	0.1334429221
3089	0.01010659565	0.1905391372	0.9615061613	0.1334404066
3090	0.01010623054	0.1905289392	0.9615102817	0.1334361081
3091	0.01010574041	0.1905220105	0.961513081	0.1334293826
3092	0.0101056733	0.1905208423	0.961513553	0.1334284539
3093	0.01010528869	0.1905112527	0.9615174272	0.1334233923
3094	0.01010488042	0.1905038256	0.9615204277	0.1334182862
3095	0.01010446185	0.1904947309	0.9615241016	0.133413336
3096	0.0101040184	0.1904854313	0.9615278582	0.1334067449
3097	0.01010363318	0.1904766077	0.9615314223	0.1334021951
3098	0.01010309585	0.190469103	0.9615344535	0.1333951478
3099	0.01010260819	0.1904562138	0.9615396593	0.1333890904
3100	0.0101022546	0.1904444422	0.9615444134	0.1333849148
3101	0.01010171864	0.1904316469	0.9615495807	0.1333778076
3102	0.01010140198	0.1904258084	0.9615519384	0.1333737767
3103	0.01010111092	0.1904181052	0.961555049	0.133370009
3104	0.01010090443	0.190410911	0.9615579539	0.1333672708
3105	0.01010068344	0.1904041537	0.9615606823	0.1333644838
3106	0.01010031156	0.1903975031	0.9615633675	0.1333598684
3107	0.0100997306	0.1903884426	0.9615670256	0.1333518302
3108	0.01009918086	0.190380116	0.9615703873	0.1333441769
3109	0.01009875254	0.1903701126	0.9615744257	0.1333390469
3110	0.010098431	0.190363179	0.9615772247	0.1333351019
3111	0.01009819379	0.1903579697	0.9615793275	0.1333321234
3112	0.01009747575	0.1903484357	0.961583176	0.1333218092
3113	0.0100972348	0.1903432182	0.961585282	0.1333186114
3114	0.01009691437	0.1903357872	0.9615882814	0.1333148732
3115	0.01009594388	0.1903166977	0.9615959859	0.133300729
3116	0.01009558582	0.1903083996	0.9615993348	0.1332966149
3117	0.01009533981	0.1903037201	0.9616012232	0.1332932785
3118	0.01009454483	0.1902936663	0.9616052803	0.1332830843
3119	0.0100943154	0.1902875188	0.961607761	0.1332799132
3120	0.01009417357	0.1902829541	0.9616096029	0.1332780117
3121	0.01009381461	0.1902731299	0.961613567	0.1332734296
3122	0.0100935768	0.1902674018	0.9616158781	0.1332705251
3123	0.0100932445	0.1902634243	0.961617483	0.1332662335
3124	0.01009267995	0.1902534471	0.9616215083	0.133258749
3125	0.01009224109	0.1902409627	0.9616265449	0.1332530602
3126	0.01009187488	0.1902323202	0.9616300314	0.1332481134
3127	0.01009150995	0.1902252406	0.9616328873	0.1332430248
3128	0.01009122257	0.1902182801	0.961635695	0.1332396871
3129	0.01009065734	0.1902064351	0.9616404728	0.1332323345
3130	0.01009017282	0.1902000937	0.9616430305	0.1332257215
3131	0.01008994197	0.1901949587	0.9616451016	0.133222874
3132	0.01008949619	0.190184669	0.9616492515	0.1332169219
3133	0.0100892808	0.1901764692	0.9616525585	0.1332138042
3134	0.01008881583	0.1901696199	0.9616553206	0.1332076135
3135	0.01008842702	0.1901616594	0.9616585308	0.1332028516
3136	0.0100880491	0.190149955	0.9616632505	0.133198257
3137	0.01008789536	0.1901468756	0.9616644921	0.1331960934
3138	0.01008698554	0.1901330107	0.9616700826	0.1331833499
3139	0.01008680498	0.1901285479	0.9616718819	0.1331808496
3140	0.01008653251	0.190123195	0.96167404	0.13317757
3141	0.01008603009	0.1901137743	0.9616778381	0.1331707934
3142	0.01008560664	0.1901027634	0.961682277	0.1331650838
3143	0.01008546259	0.1900986624	0.9616839302	0.1331631526
3144	0.0100853712	0.190096303	0.9616848813	0.1331618142
3145	0.01008506917	0.1900894211	0.9616876554	0.1331579204
3146	0.01008488716	0.1900834021	0.9616900816	0.1331554504
3147	0.01008445708	0.1900747463	0.9616935706	0.1331502915
3148	0.01008385166	0.1900636803	0.9616980308	0.1331418897
3149	0.01008378996	0.1900622016	0.9616986268	0.1331410733
3150	0.01008342125	0.1900554332	0.9617013547	0.1331359651
3151	0.01008319062	0.1900520989	0.9617026985	0.1331324939
3152	0.01008284447	0.190046169	0.9617050883	0.1331279935
3153	0.01008244406	0.190035824	0.9617092573	0.1331225948
3154	0.01008229468	0.1900327968	0.9617104772	0.1331205524
3155	0.01008198199	0.1900266318	0.9617129615	0.1331167133
3156	0.0100816734	0.1900205923	0.9617153952	0.1331130053
3157	0.01008111493	0.1900112848	0.9617191455	0.1331046921
3158	0.0100808732	0.1900037011	0.9617222012	0.1331014405
3159	0.01008060074	0.1899997628	0.961723788	0.1330977619
3160	0.01008012442	0.1899867376	0.9617290358	0.1330915632
3161	0.01008006414	0.1899853231	0.9617296057	0.133090766
3162	0.01007975798	0.1899777315	0.9617326641	0.1330863308
3163	0.0100796018	0.1899742756	0.9617340563	0.133084243
3164	0.01007924286	0.189965423	0.9617376225	0.1330799498
3165	0.01007887324	0.1899599448	0.9617398293	0.1330754302
3166	0.01007857772	0.1899523625	0.9617428836	0.1330711311
3167	0.01007839674	0.1899476363	0.9617447873	0.1330689196
3168	0.0100779862	0.1899373057	0.9617489483	0.1330638952
3169	0.01007765194	0.18993273	0.9617507913	0.133059286
3170	0.01007745624	0.189929214	0.9617522074	0.1330568116
3171	0.01007709655	0.1899191745	0.9617562508	0.1330526019
3172	0.01007663087	0.1899072128	0.961761068	0.133046955
3173	0.01007635799	0.1899012493	0.9617634696	0.1330432477
3174	0.0100758471	0.1898920485	0.9617671747	0.1330366636
3175	0.01007547662	0.1898874536	0.9617690249	0.1330314027
3176	0.01007511056	0.189877215	0.9617731476	0.1330268372
3177	0.01007467348	0.189867618	0.9617770117	0.1330208464
3178	0.0100743864	0.1898620248	0.9617792636	0.1330166762
3179	0.01007415954	0.1898541307	0.9617824419	0.1330133336
3180	0.01007368245	0.1898438257	0.9617865905	0.1330074611
3181	0.01007362772	0.1898428255	0.9617869932	0.1330067226
3182	0.01007347126	0.1898379586	0.9617889525	0.1330047048
3183	0.01007320935	0.1898324868	0.9617911552	0.1330009612
3184	0.01007284901	0.1898240973	0.9617945323	0.1329958424
3185	0.01007232085	0.1898091558	0.9618005466	0.13298883
3186	0.0100718341	0.1898019804	0.9618034346	0.1329820992
3187	0.01007157667	0.1897961786	0.9618057698	0.1329786412
3188	0.01007150371	0.1897945861	0.9618064107	0.132977645
3189	0.01007135398	0.1897899202	0.9618082886	0.1329756903
3190	0.01007123672	0.1897874145	0.961809297	0.1329742531
3191	0.01007081742	0.1897776222	0.9618132379	0.1329689077
3192	0.01007024783	0.1897706681	0.9618160364	0.1329613304
3193	0.01006987758	0.1897645434	0.9618185011	0.1329567308
3194	0.01006949112	0.1897559717	0.9618219504	0.1329522176
3195	0.01006915737	0.1897437487	0.9618268686	0.1329480378
3196	0.01006884729	0.1897331038	0.9618311517	0.1329436622
3197	0.01006838124	0.1897266516	0.9618337476	0.1329369258
3198	0.01006795666	0.189718232	0.961837135	0.1329316573
3199	0.0100676383	0.189711271	0.9618399354	0.1329274814
3200	0.01006735465	0.1897042322	0.961842767	0.1329240618
3201	0.01006730787	0.1897026131	0.9618434184	0.1329234099
3202	0.01006666894	0.1896920736	0.9618476581	0.1329142585
3203	0.01006625511	0.1896831268	0.9618512569	0.1329085882
3204	0.01006602253	0.1896743072	0.9618548043	0.1329056261
3205	0.01006583	0.1896712667	0.9618560273	0.1329032642
3206	0.01006558942	0.1896662042	0.9618580635	0.1329000731
3207	0.01006528384	0.1896582954	0.9618612443	0.1328958062
3208	0.01006486668	0.1896471021	0.961865746	0.1328906441
3209	0.01006443199	0.1896403013	0.9618684809	0.1328850431
3210	0.01006414854	0.1896325692	0.9618715903	0.1328814783
3211	0.01006378547	0.1896255016	0.9618744323	0.1328769282
3212	0.01006359244	0.1896197937	0.9618767275	0.1328744586
3213	0.01006342634	0.1896157206	0.9618783653	0.1328724092
3214	0.01006287676	0.1896071572	0.9618818085	0.1328649267
3215	0.01006245145	0.1895970901	0.9618858561	0.1328597981
3216	0.01006210525	0.1895875751	0.9618896816	0.1328554358
3217	0.01006196491	0.1895834695	0.9618913321	0.1328533471
3218	0.01006130588	0.1895658896	0.9618983994	0.1328452683
3219	0.01006122008	0.1895634136	0.9618993947	0.1328441931
3220	0.01006092598	0.1895568682	0.9619020258	0.1328404855
3221	0.01006064013	0.1895467561	0.9619060904	0.1328371508
3222	0.01006037502	0.1895424387	0.9619078258	0.1328336732
3223	0.01006002581	0.1895342896	0.9619111011	0.1328291177
3224	0.01005946592	0.1895265805	0.9619141995	0.1328221048
3225	0.01005915477	0.1895210187	0.9619164348	0.1328174675
3226	0.01005889828	0.18951601	0.9619184477	0.132814347
3227	0.01005857417	0.1895116091	0.9619202164	0.1328101143
3228	0.01005819894	0.1895028901	0.9619237202	0.1328054682
3229	0.01005799436	0.1894975025	0.9619258852	0.1328026569
3230	0.01005770971	0.1894893126	0.9619291762	0.1327992392
3231	0.01005758824	0.1894869052	0.9619301435	0.1327977392
3232	0.01005694841	0.1894789796	0.9619333282	0.1327890793
3233	0.01005646705	0.189471212	0.9619364491	0.1327831634
3234	0.01005613961	0.1894648787	0.9619389938	0.1327786866
3235	0.01005585889	0.1894594808	0.9619411624	0.132775108
3236	0.01005549026	0.1894526368	0.961943912	0.1327698311
3237	0.01005497195	0.1894426054	0.961947942	0.1327628985
3238	0.01005444096	0.1894339577	0.961951416	0.1327560587
3239	0.01005407874	0.1894265983	0.9619543723	0.1327513219
3240	0.01005367551	0.1894157988	0.9619587102	0.1327464864
3241	0.01005337508	0.1894099857	0.9619610451	0.1327426075
3242	0.01005267533	0.1893988952	0.9619654996	0.1327328881
3243	0.01005241022	0.1893911243	0.9619686206	0.1327297167
3244	0.01005179484	0.1893831941	0.9619718054	0.1327211616
